2020  4 1 0804 46.8 L  28.452  87.843  0.0  TES  8 5.6                        
2020  4 1 2304 52.4 L  28.225  87.811 80.4  TES  9 0.6
2020  4 2 1520 52.8 L  27.411  88.253 15.8  TES  6 3.2
2020  4 2 1915 29.7 L  27.453  88.129 13.0  TES 20 1.0
